True Label,Answer,Prob,Prediction,Label=Prediction
0, 'i understand your question you are asking about the new regulations regarding restoration of your license after multiple alcohol related offenses you can contact us to discuss',0.19369197,0,TRUE
0, 'my colleagues offered useful information you should insist that your statement is accepted good luck',0.5215562,1,FALSE
1, 'are you asking about citizenship  if youve had your green card since 2010',0.78070885,1,TRUE
0, 'i suggest you consult with a nevada lawyer with experience in these types of family law matters you can begin your lawyer search with avvo recommended lawyers',0.002216408,0,TRUE
1, 'you may be listed as cofounder of a us company and also attend an occasional board meeting on f1 status as long as your f1 studies are the principal reason you are in the us  if not',0.89022446,1,TRUE
1, 'i suggest that you hire an attorney who is not from the dutchess county area  lawyers from out of town wont be intimidated by a judge who they dont routinely appear in front of because they dont have to fear reprisal  a judge is only intimidating if a lawyer thinks that a judge will take things out against him and his clients in the future even then most lawyers still wont be intimidated but if a lawyer has little or no chance of seeing this judge again',0.65279794,1,TRUE
1, 'denials at the consular level are discretionary and are thus very difficult to appeal in fact',0.68800455,1,TRUE
1, 'ocga 16651  has all your answers  consent of the student is not a defense  the question would be is she a teacher the code says',0.89158344,1,TRUE
1, 'i think that i understand your question your name is still on the title to the property',0.45701435,0,FALSE
0, 'see these two articles regarding eligibility for prop 47    am i eligible for prop 47 httpwwwshastacriminaldefensecom20160602amieligibleforproposition47  and   what are the disqualifying offenses under prop 47 httpwwwshastacriminaldefensecom20160602whatarethedisqualifyingoffenseunderprop47  good luck',0.79264319,1,FALSE
0, 'your insurance company should handle it',0.18278906,0,TRUE
1, 'if the doctor unjustifiably accused you of abuse',0.69987476,1,TRUE
1, 'im sorry for what youve gone through  asylum may be a possibility if you can prove that you were a victim of sex crimes due to a protected asylum class such as political opinion',0.7163862,1,TRUE
1, 'the nashville bar associations legal help hotline will probably point you in the right direct for finding a plaintiffs attorney that practices legal malpractice it is difficult to tell whether you have a good claim based on the facts you have given  it can be very difficult to win a legal malpractice case',0.20625994,0,FALSE
1, 'to become a public defender you have to first become a lawyer   to become a lawyer in florida you have to obtain a 4 year bachelors degree in some course of study',0.078350082,0,FALSE
0, 'another consideration that needs to be taken into consideration is post petition payments if you have made any payments on the debts after the filing date of the petition then you could have inadvertently reaffirmed the debt by making the payment  if youd like to speak with an attorney',0.87029082,1,FALSE
0, 'you have many issues  out of state license',0.4100942,0,TRUE
0, 'i live and work in california and deal with accidents like yours',0.36015061,0,TRUE
1, 'mediation is a fairly informal conference where the parties meet with attorneys if you have them with a mediator who attempts to facilitate a settlement or agreement between the parties  the only expectation is that you act professionally in discussing the issues of your case  your mediation notice likely has details about how long mediation lasts',0.6484803,1,TRUE
0, 'this is squarely in the realm of legal advice',0.038914811,0,TRUE
0, 'i am sorry to hear that your son was so badly injured  first',0.25306687,0,TRUE
1, 'if you have a lease you owe the balance of the lease unless the landlord lets you out',0.95153338,1,TRUE
1, 'there really is no way to extend your tourist stay at this time by filing for asylum',0.93905783,1,TRUE
0, 'you can hire a lawyer',0.50466174,1,FALSE
0, 'read a book on how to pick up members of the opposite sex  this answer is offered for informational purposes only  it is not offered as',0.9154349,1,FALSE
0, 'while i agree with a majority of the previous answers',0.84036297,1,FALSE
0, 'oh',0.50571018,1,FALSE
0, 'attempted armed robbery is a class e felony in nc a class e felony carries 1576 months in prison',0.043626752,0,TRUE
1, 'there are protections for you when lenders sell loan or change servicing not only should you have received notification from the new bank',0.90280515,1,TRUE
1, 'it is possible to do this before your divorce is finalized  however',0.75353366,1,TRUE
0, 'you have gotten good guidance from the other lawyers  we are sorry to hear about your issue you can find a great local lawyer to investigate the situation right here avvo has an excellent find a lawyer tool to locate a toprated attorney near you who offers a free consultation hopefully',0.000179825,0,TRUE
0, 'well said i say go for it denial of rights is serious business',0.66742998,1,FALSE
1, 'regrettably',0.50571018,1,TRUE
1, 'you can file 8 years from when a prior chapter 7 was filed may 13',0.81835806,1,TRUE
1, 'respectfully',0.50571018,1,TRUE
1, 'hire an attorney could help you amend this charge or perhaps even get it entirely dismissed by doing some volunteer work juveniles are treated a little differently by our judicial systems',0.65661526,1,TRUE
0, 'i gather that you are in litigation   the rules in most courts permit discovery proceedings these include the production of electronically stored data  the producing party bares the cost unless the court rules otherwise  as to alterations',0.89070612,1,FALSE
0, 'based on your brief description of the incidence you may have a lemon law claim against the manufacturer  i deal  with lemon law claims on  a regular basis you can contact  me for a free evaluation of your claim',0.008635528,0,TRUE
0, 'i am in ageement',0.48847872,0,TRUE
1, 'dont worry if your employer does not pay the prevailing wage upon you getting your green card',0.91178668,1,TRUE
0, 'i dont advertise here but i am the lawyer who challenged the bt machine in 2008 and continue too do this in 2016',0.8290413,1,FALSE
0, 'report to your insurance company and theyll defend you m',0.3802121,0,TRUE
1, 'how can you stop it  back out of the situation     never heard of a resident using his wife as a scheduling secretary',0.86033297,1,TRUE
0, 'i agree with my colleague',0.098336235,0,TRUE
0, 'there are different means of accomplishing an accounting  a nonjudicial accounting is less formal than a judicial accounting is',0.93152326,1,FALSE
0, 'file the petition  he doesnt have a choice  he cannot force you to stay married to him  consult a local family law attorney and they will help you get everything filed and move forward with the dissolution',0.9404037,1,FALSE
1, 'attorneys tend to focus on only certain aspects of the law which allows them to specialize  most are unwilling to deviate from the area they know',0.87013584,1,TRUE
1, 'you may want to file an action for unlawful detainer pursuant to chapter 82 of the florida statutes',0.79858065,1,TRUE
1, 'ultimately',0.50571018,1,TRUE
1, 'yes statutes in tn specifically allow an award of attorney fees when litigations the best interest of your children your lawyer does not need to abuse this statute by running up a big bill a court still has discretion in the ultimate awardwith collection of past due child support',0.93116909,1,TRUE
1, 'the normal rule is that an employee should not be required to work more than seven staright days without time off  however',0.78871101,1,TRUE
0, 'yes your expenses will be covered under his policy if claimed correctly please call me at 678 445 7423 we handle cartersville',0.018017584,0,TRUE
1, 'an employer can modify work hours for any reason',0.46641421,0,FALSE
1, 'unless your niece is willing to give you guardianship',0.62575614,1,TRUE
1, 'so long as you are within the traditional public forum',0.55330211,1,TRUE
0, 'if you are currently on probation and you picked up a new case then you need to be extra careful a lot depends on if you have a medical marijuana charge my office is in vista feel free to give me a call',0.007574209,0,TRUE
1, 'at most hearings',0.45810413,0,FALSE
0, 'you should definitely prepare them now you want to ensure that nothing happens during the period from the date of the divorce until he retires which will adversely effect your rights in order to answer your questions',0.70079082,1,FALSE
1, 'filing fees needed to be paid to uscis will total 1',0.93097967,1,TRUE
0, 'your aunt needs to consult with an attorney promptly  what the insurance is telling you may or may not be true  just because a driver is not listed on the owners insurance policy does not automatically mean no insurance coverage  for example',0.79533416,1,FALSE
0, 'schedule a consultation with a local workers compensation  and he will be able to check it out for you most of them offer a free initial consultation',0.1194597,0,TRUE
1, 'sounds like they are proving it for you   just take them to small claims',0.68738168,1,TRUE
1, 'if your lease has expired',0.61826766,1,TRUE
0, 'the insurance is not your responsibility  no one is driving the car  you cant afford the insurance  doesnt make sense to keep paying for it',0.86449438,1,FALSE
0, 'no you wont get in trouble and it may be one of the rare cases where the government will forgive her illegal entry  you will need to hire an attorney to file the paperwork  for a free consultation give me a call regards',0.10474461,0,TRUE
1, 'he can get deferred adjudication probation from a judge or straight probation from a jury',0.86610144,1,TRUE
0, 'i agree with the above answer  please see',0.085869357,0,TRUE
0, 'it is dangerous to do without speaking with an attorney well versed in these types of matters worst case scenario is the alien is placed into removal proceedings  thomas j baker  sacramento criminal defense and immigration attorney  9164478975  httpwwwwigonlawcom',0.43430901,0,TRUE
0, 'ive had experience with these and similar fact patterns before perhaps we could set up a free consultation im not going to definitively say that you have an absolute perfect case  and thats where id need to meet with you to get more information so as to intelligently inform you thanks',0.8112365,1,FALSE
0, 'hire attorney asap feel free to call we handle many of these types of cases on a very regular basis 314 7574861 understand that if you get picked up you will be locked up and you will need to be bailed out etcno matter which way you look at it',0.25498462,0,TRUE
1, 'no the us constitution has no grant of freedom or peace and happiness clause',0.83977836,1,TRUE
0, 'yes i can do that im happy to describe the process to you my firm handles cases in your area we offer free consultations and payment plans feel free to call or email me any time 2035042181',0.000117778,0,TRUE
0, 'as you probably are aware il has a three year statute of limitations or two years from the last payment of compensation',0.3761746,0,TRUE
1, 'attorney berkus articules the math to determine and if you further deduct the sales costs if property is sold your asset is worth even less how long you have lived in ca makes a difference and whether or not you live in the home some persons i speak to would lose a value equity in a house unless they move into it before we file also below i set forth the issues for youbut no one can say which chapter here on avvo as it takes knowledge of all the facts of income',0.8854627,1,TRUE
1, 'it is in your best interest to consult with',0.20038284,0,FALSE
0, 'i agree with my fellow attorneys',0.11148595,0,TRUE
1, 'this appears to be a question already asked  regardless',0.70861304,1,TRUE
1, 'subpoenaing the officer used to be common practice and a good strategy in itself  in many courts this is no longer the case  many agencies now direct their officers to show up and prosecutors are becoming more diligent in securing the officers presence  in addition',0.78217441,1,TRUE
0, 'the 1st step is to evaluate your claims',0.73817635,1,FALSE
0, 'mc donalds and other places of business always promise to pay medical bills but rarely do you need the services of an attorney  i am a florida bar board certified civil trial lawyer',0.88780034,1,FALSE
0, 'you can use aila lawyer search to find an experienced immigration attorney in new york',0.47732532,0,TRUE
0, 'your desire to plead guilty because you did it is commendable  however',0.65860516,1,FALSE
0, 'im sorry no lawyer from your state has yet provided an answer to your question  i know that there are some great ones that participate on this board  perhaps if you dont hear back from anyone you can reask your question and some one on here can be of assistance to you  lots of luck',0.083852157,0,TRUE
1, 'after reading your questions to ms alperovich',0.61771274,1,TRUE
0, 'you need to consult with an immigration attorney before you file   you will not get a clear answer here due to the nature of your case  we offer free consultations and have a divorce attorney in the office  7182345588  offices in brooklyn and nyc',0.040177584,0,TRUE
0, 'give me a call t discuss the matter further  i am sure something can be done  8003456726',0.11059572,0,TRUE
1, 'it is a little unclear what you are asking  if you are asking whether you can travel while you are on short term disability',0.89924288,1,TRUE
0, 'you should contact the insurance company to determine what surgery is seek for a personal injury lawyer in order to aid you good luck',0.10959431,0,TRUE
0, 'wwwtdcjstatetxusparoleparolewarrantshtm  this is the website that you need to go to in order to check for a blue warrant',0.48291275,0,TRUE
1, 'yes unfortunately',0.4796932,0,FALSE
1, 'you have your obligations  in the lease  presumably',0.57827646,1,TRUE
0, 'my office handles these cases in that area',0.016508516,0,TRUE
1, 'sounds from your narrative that you may have a viable defense',0.40482262,0,FALSE
1, 'it depends on whether the new location will be in the same msa metropolitan statistical area as to whether you need to file a new i140  the i485 does not need to be refiled  if you do have to file a new i140 then you will recapture the previous priority date',0.91481149,1,TRUE
1, 'you may have to jump through some legal hoops before you can get to a termination of parental rights tpr hearing  tpr hearings',0.38447136,0,FALSE
0, 'i am sorry to hear of your situation  the first issue you will need to consider is the statute of limitations in other words',0.82328981,1,FALSE
0, 'i think what you mean is that if you have a legal custodian would they speak for you in legal matters in florida if you needed them to usually the answer would be yes unless a court deemed otherwise if there is a personal injury attorney involved for you that is the person you should talk to about it',0.16622463,0,TRUE
1, 'its possible but most judges want to see you do at least half if the probation it wont hurt to ask and the worst case is the judge will say no you have nothing to lose by trying it is recommended you hire an attorney in your area to file the motion and argue it for you',0.94407898,1,TRUE
0, 'contacting the department of labor may be useless as they only help certain individuals and usually those individuals make less than 40',0.90590197,1,FALSE
0, 'i agree with the answer above you were not discriminated good luck',0.51858145,1,FALSE
0, 'unfortunately',0.50571018,1,FALSE
0, 'the will and the estate laws of you state will govern in the first instance if the property becomes your property before the divorce is final a court may consider those assets in detemining ability to pay child support',0.95922154,1,FALSE
0, 'seth weinstein',0.5107463,1,FALSE
0, 'please contact the law office of attorney nilo j sanchez',0.042517945,0,TRUE
0, 'i would be happy to discuss it with you free of charge contact me at your earliest convenience',0.001616147,0,TRUE
1, 'as coexecutor of the will',0.70093471,1,TRUE
0, 'are you saying your attorney would like a cocounsel to try the case or are you looking for a new attorney  depending on your facts',0.14707717,0,TRUE
1, 'since you be applying for f visa she can not stay here as h since her status is a derivative of yours if you travel both must go',0.97312105,1,TRUE
1, 'the term joint suspended usually refers to when the execution of sentence is suspended as opposed to imposition of sentence suspended  if your sentence says imposed sentence suspended you are not considered to have joint suspended  that means that if you violate your formal probation you can be sentenced to local jail and not automatically sent to prison if this was for a dui',0.78212017,1,TRUE
1, 'there are laws providing protections for employees that may apply to your situation',0.51409018,1,TRUE
0, 'your question is unclear  you probably will have to sit down with an attorney to figure out how to best resolve your issue  there is no reason to go to the person asking for a perpetual retainer',0.45863348,0,TRUE
0, 'you need to request a review hearing on the issuance of the ofp immediately or you could lose your right to challenge it  at that hearing you can present your arguments and evidence as to why the ofp should not be issued or why you should be allowed to stay in your apartment   in the meantime',0.87141341,1,FALSE
1, 'if the decedent died without a will',0.82155007,1,TRUE
1, 'the clerks office can give you the best estimate',0.095667779,0,FALSE
1, 'you must provide the location of the united states embassy where you applied for your visa or the uscis where you applied for adjustment of status assuming you received an immigrant visa at the united states embassy',0.97940731,1,TRUE
0, 'please see the following website for links to the self service center in your jurisdiction that will give you information on representing yourself in this case httpwwwncscorgtopicsaccessandfairnessselfrepresentationstatelinksaspx',0.031391244,0,TRUE
0, 'yes',0.50571018,1,FALSE
0, 'i agree with attorney lloyd    apply for a restraining order immediately  also',0.88722289,1,FALSE
1, 'your fathers estate can pursue this debt just the same way your father could have had he saw fit during his lifetime  its just a little harder when youre piecing together his evidence',0.86390001,1,TRUE
0, 'your best course of action contact a local attorney',0.026836963,0,TRUE
0, 'as my colleagues said',0.29122421,0,TRUE
1, 'nj has a very broad definition of what a tenant is  in this case the ll has been aware of your partners presence for years',0.82755589,1,TRUE
1, 'this happens all the time',0.61077601,1,TRUE
1, 'more information is needed  please make an appointment with a lawyer near you your medical records will have to be reviewed by a medical expert',0.27030501,0,FALSE
1, 'the amount owed on a judgment is not static',0.81553572,1,TRUE
0, 'no                                                                                                                   ',0.50571018,1,FALSE
0, 'i cannot give legal advise over the internet nor can i establish an attorney client relationship with you you should not assume or otherwise conclude that there is an attorney client relationship between any reader and this writer or his firm these comments are only guideposts they are not subject ot any privilege protections indeed',1.73E-06,0,TRUE
1, 'you should do your best to get an attorney since this is your first offense',0.69201195,1,TRUE
1, 'the stet will remain in place so long as the states attorney does not reopen the case   the case remains closed and a hearing is held to see if your record should be expunged',0.83634025,1,TRUE
1, 'your landlord emptied out your bank account how did you give him access to your account on these facts it sounds like you might have claims against your landlord and your bank and should also report this to the police  on the other hand  just a guess  maybe what you are saying is that your landlord filed suit against you',0.92403156,1,TRUE
1, 'all a dna test will presumably show is that he is the father assuming it is a full stay away order',0.90525442,1,TRUE
0, 'as a fl tax attorney mr tomas knows nothing more about tx law than any moron off the street  you should treat his answers with caution and hope that a tx attorney will chime in',0.010285359,0,TRUE
0, 'i agree with my colleague',0.098336235,0,TRUE
0, 'a vop  even one that is based upon a new arrest  and even one where the new case is dismissed  remains a serious matter   for a variety of reasons vops are very different than criminal trials  please take a look at my avvo legal guide on surviving probation  cc in florida see httpwwwavvocomlegalguidesugcprobationinfloridawhatitisandhowtosurviveit  as it will provide you a lot of information in this regard and will offer explanation in much greater detail than i can do here  still',0.026897654,0,TRUE
0, 'the other attorneys are correct in that it is a program run by the state attorneys office  i have seen clients get felony pti after having a misdemeanor pti but they were for totally different crimes  as one attorney mentioned',0.74219704,1,FALSE
1, 'first and foremost',0.52440089,1,TRUE
1, 'its almost impossible to answer this question with the information provided  first off',0.57278764,1,TRUE
1, 'i agree with my colleague  there is a common misconception that if you are on disability leave then you are untouchable  meaning',0.91158217,1,TRUE
1, 'it looks legal to me  i suspect that many of the clients are undercover no pun intended officers who are just itching to see if there is illicit activity  if there is no illicit activity allowed i do not see why this would be any different than a massage parlor that actually only does massage  and yes',0.20044038,0,FALSE
0, 'sounds like the government to me  i would get new friends',0.28685135,0,TRUE
1, 'a lawyer conversant with construction defects unless the effected community is substantial',0.41607326,0,FALSE
1, 'are you a us citizen   unfortunately',0.35722613,0,FALSE
0, 'generally',0.50571018,1,FALSE
1, 'if i understand your question',0.68994242,1,TRUE
1, 'it usually takes around two years to flatten a three year sentence',0.82185578,1,TRUE
1, 'i dont necessarily agree with the other posts  while the fdcpa certainly can apply to the collection of a judgment',0.91073895,1,TRUE
0, 'my understanding is simple and that is the way i have always seen courts calculate it  to answer the other question',0.92201453,1,FALSE
1, 'your web forum needs proper terms and conditions of use these are typically drafted giving wide latitude to the webmaster to remove accounts',0.86380291,1,TRUE
1, 'yes',0.50571018,1,TRUE
0, 'i agree with the others',0.33692572,0,TRUE
1, 'it sounds to me like you are currently in the middle of an court action in which you are requesting the court to allow you to relocate in that regard you have followed the statute',0.15155584,0,FALSE
1, 'the issues your addressed arent things you can do anything about  she is just a bad property manager  it becomes a legal issue when you start presenting concerns to her related to safety and habitability of your unit or the complex as a whole  if you inform her of leaks',0.87626284,1,TRUE
1, 'you cannot incur debt in anticipation of filing for bk  that debt cannot be discharged  at the same time',0.87929428,1,TRUE
0, 'are you both here or both in peru  you can email me at attymohammedgmailcom and i will be able to ask you questions that may lead you to the right way',0.035312235,0,TRUE
1, 'you correctly answered your own question and understood you are out of status youll need your school to reinstate your f1 status  but',0.62295115,1,TRUE
1, 'i know it is a tough situation to need a lawyer and not be able to afford one',0.3365002,0,FALSE
0, 'avvo has assigned your post 0 answer points for avvo lawyers  with 52 accumulated questions',0.079415016,0,TRUE
1, 'if you filed for bankruptcy and did not reaffirm the debt',0.88232076,1,TRUE
0, 'your question is a bit at odds with the factual scenario which you just described   the fourth',0.80341125,1,FALSE
0, 'it certainly sounds like something that my office can handle feel free to contact me for a free consultation or with any questions you have at this point',0.002052483,0,TRUE
1, 'as a ctizen',0.57056487,1,TRUE
0, 'please see the following website for links to the self service center in your jurisdiction that will give you information on representing yourself in this case httpwwwncscorgtopicsaccessandfairnessselfrepresentationstatelinksaspx',0.031391244,0,TRUE
0, 'give me a call and we can discuss your options joseph chancellor 413 2106701',0.017006436,0,TRUE
1, 'q can i use journal articles on a topic to develop web application based on them   r depends on what you mean by use    if you mean that the articles simply describe a web application and you intend to write the code for and brand that application then',0.51413953,1,TRUE
1, 'whilst more details are needed here',0.47845358,0,FALSE
0, 'i am a very good and reputable criminal defense attorney  please call me at 9178561247 if you wish to talk',0.001021827,0,TRUE
0, 'you cant bring her here just for a honeymoon but you can bring her here  i suggest speaking with an attorney before you marry to better discuss your options  for a free consultation give me a call regards',0.017118156,0,TRUE
1, 'as others have said',0.5141232,1,TRUE
1, 'if the judge found that your ex was a danger to you',0.75291747,1,TRUE
0, 'hell no  call me  im willing to wager we can get you a better deal',0.032594331,0,TRUE
0, 'consult with your attorney he is the one most able to help you good luck',0.34358412,0,TRUE
1, 'a will cannot be changed by anyone other than the person who wrote the will  it follows',0.73919261,1,TRUE
1, 'in all likelihood',0.48867691,0,FALSE
1, 'why are you focused on e  o how they pay you is their problem  you have a significant claim against seller and listing agent the fraudulent nature of incident can not be overstated if the listing agent worked for a major firm',0.32841048,0,FALSE
1, 'you need to read the maryland rules of appellate procedure appeals need to be formatted in a specific way you also need to know how to use case citations and how to present an argument you need to order transcripts from the lower court in an appeal',0.63810551,1,TRUE
0, 'continue to treat with medical providers and seek the advice of an experienced personal injury attorney in your area asap i offer free 30 minute consultations to review the paperwork good luck   matthew c simon',0.29592973,0,TRUE
1, 'if the foreclosure action was dismissed for lack of prosecution',0.4170925,0,FALSE
1, 'first',0.50571018,1,TRUE
0, 'see the link below httpwwwwinthatcasecom 18779966849',0.32462341,0,TRUE
0, 'your best course of action contact a local attorney',0.026836963,0,TRUE
1, 'you definitely want to consult with a trust attorney   that being said',0.74738157,1,TRUE
0, 'this question looks like a duplicate  short response  whether the florida corporation can be sued in small claims court in pennsylvania will depend on two thingsl   first the jurisdiction of the small claims court the clerk can help you there  second an indeapth analysis of the transaction and the presense of the corporation in pennsylvania since this is technical ',0.94263399,1,FALSE
0, 'my colleague gave valuable advice that i agree with good luck',0.046287723,0,TRUE
1, 'he is trying to abuse you further dont let him  hire a lawyer ask for child support at guidelines',0.66558117,1,TRUE
1, 'nobody can say for sure without looking at the conviction record',0.85604036,1,TRUE
0, 'you are a minor and therefroe you will be facing a court date in juvenile court in the jurisdiction where the theft occurred  you could face a community meeting with your parents and police or you could go in front of a judge and face juvenile consequences  contact my office at 4102882900 to discuss your case',0.005323227,0,TRUE
1, 'you have a number of issue mixed up in this paragraph  it reminds me of an exam question from law school  that being said',0.29141533,0,FALSE
1, 'i would discuss this situation with another attorney and see whether your perceptions are reasonable and fair  sometimes when presented with a litigation situation',0.96251833,1,TRUE
0, 'the new attorney could substitute in the day off the hearing and file the substitution form that day     especially in custody cases',0.78862774,1,FALSE
1, 'no money this is a most ambitious joint venture full of legal pitfalls you need an attorney and you are smart to start looking now your key need is to get your understandings down in proper legal form  putting off money allocation until the money behind rolling in is not smart guests will set in and the friendships will suffer and likely split apart the business the default is probably an equal split',0.97097337,1,TRUE
0, 'what does number 2 read duh',0.52568889,1,FALSE
1, 'there is a federal statute that may apply in your case  the statue prohibits the possession of a firearm by those convicted of crimes ofa misdemeanor crime of  domestic violence  here is the relevant language a misdemeanor crime of domestic violence means an offense that is a misdemeanor under federal or state law has',0.93675971,1,TRUE
1, 'first of all',0.59192365,1,TRUE
0, 'i would be happy to help you get your business started here in maine',0.091048412,0,TRUE
0, 'i cannot give legal advise over the internet nor can i establish an attorney client relationship with you you should not assume or otherwise conclude that there is an attorney client relationship between any reader and this writer or his firm these comments are only guideposts they are not subject ot any privilege protections indeed',1.73E-06,0,TRUE
0, 'a party or a legal representative of a party has to be present at court hearings  clearly if your daughter has an attorney the attorney can appear for her at court hearings  in addition',0.83946806,1,FALSE
0, 'it sounds like you need help with money management i recommend you talk to herbert schechter at minneapolis portfolio management group here is the contact info tell them i advised you to talk to them minneapolis portfolio management group',0.003305757,0,TRUE
0, 'need a lot more information is this your home or one you rent if yours',0.68462038,1,FALSE
0, 'you will find many good lawyers here on avvo most of us will take the case on a contingent fee basis dont address this issue to the other carrier',0.28975913,0,TRUE
0, 'i am not sure i understand what you are saying  regardless',0.23174435,0,TRUE
1, 'either way will work',0.70864612,1,TRUE
1, 'this is not where you want to go just get a localca good attorney versed in the ca criminal code and hope he gets away with the slap on the wrist good luck',0.79841894,1,TRUE
1, 'if your wife violated the terms of her felony probation',0.90632939,1,TRUE
1, 'hi i agree with the other attorneys',0.29330617,0,FALSE
1, 'sorry to hear about this    colorado law',0.30980724,0,FALSE
1, 'it sounds like they might be interested in you',0.60480565,1,TRUE
0, 'i am not sure i follow the question  if you won a final judgment',0.49969679,0,TRUE
0, 'you likely dont have enough in damages for a lawyer to accept the case on a contingency',0.38700917,0,TRUE
1, 'i agree with my colleague clifford millers answer  in addition',0.085691623,0,FALSE
0, 'best bet is to get a restraining order know as a pfa',0.39726666,0,TRUE
0, 'it could mean a few different things please provide more detail if you are still looking for an answer',0.30315316,0,TRUE
1, 'an asset that is solely in the name of one debtor can only be claimed as exempt by the one debtor',0.83055341,1,TRUE
0, 'you need to receive treatment immediately and as you say you cant afford that',0.61058027,1,FALSE
1, 'depending on when this happened',0.74390823,1,TRUE
0, 'i agree with ms herd',0.37843522,0,TRUE
1, 'first of all your mother was apparently living in texas when she died so you may need to contact an attorney in texas and the local laws in texas will apply  you sister may be correct that probate is not warranted  in most states probate is not legally required when someone dies   it is just an optional tool that can be used to settle up the final affairs of an estate  it is often the case that a person uses up their assets for their final care at the end of their life  when this happens there may be no need to probate anything  this still doesnt explain why your sister wont give you a copy of the will and an explanation of how your mothers money was managed in the end  while you might need a texas lawyer if you need to use texas law to compel this type of disclosure and accounting',0.88412398,1,TRUE
1, 'you could sue him for the debt owed',0.8410427,1,TRUE
0, 'avvo has an excellent find a lawyer tool for this situation  good luck',0.043273818,0,TRUE
0, 'the short and quick answer to your question is yes  it is legal for an 18yearold to have consensual sex with a 16yearold  with the younger party being 16',0.53413635,1,FALSE
1, 'no',0.50571018,1,TRUE
0, 'this is great grounds for a 15385 motion to quash the search based on lack of probable cause not only was there no consent',0.92387974,1,FALSE
1, '1 what jurisdiction federal or state in utah',0.71060479,1,TRUE
0, 'well',0.50571018,1,FALSE
1, 'i am sorry you are going through this  youve indicated you have an attorney',0.35856277,0,FALSE
0, 'you cannot change out of expired status asylum',0.62703711,1,FALSE
0, 'we are sorry to hear about your issue you can find a great local lawyer to investigate the situation right here avvo has an excellent find a lawyer tool to locate a toprated attorney near you who offers a free consultation hopefully',0.000148164,0,TRUE
0, 'like my colleagues said',0.1572028,0,TRUE
0, 'duplicate post',0.50142074,1,FALSE
1, 'sounds like a great way to catch a serious felony charge',0.43101823,0,FALSE
0, 'you should consider seeing an attorney depending on further details there might be a claim for negligent entrustment of your child',0.33011991,0,TRUE
0, 'the statue of limitations might be a problem here',0.62906188,1,FALSE
0, 'it is 99 that you have a bench warrant you can hire a lawyer to vacate the warrant and resolve the case without you having to appear i do this all the time for people feel free to email or call me 2125779797 ericrothsteinlawnycom',0.004368282,0,TRUE
1, 'there is a 5 year lookback for medicaid so if a transfer was made with 5 years of the application it is a countable asset in joint accounts youd have to prove source of fundsproving you actually funded some of the assets for them not to be counted planning with an elder law attorney experienced in medicaid planning is the route to go if there are assets that need to be protected laws do vary slightly by state doing it yourself can be costly due to mistakes',0.80572379,1,TRUE
0, 'never a good idea innocent people fail those tests all the time  feel free to give me a call with any questions  elliot zarabi wwwzarabilawcom 2136127720',0.004671227,0,TRUE
0, 'you can call me for a free consultation my number is 2152668544',0.003476912,0,TRUE
1, 'if a person admits to a probation officer that he has violated the terms and conditions of his probation',0.89901847,1,TRUE
0, 'attorney trezza is 100 correct in addition',0.48136792,0,TRUE
1, 'you should meet with a lawyer that focuses some of their efforts on legal malpractice if you google you can find numerous local practitioners and schedule a free initial consultation with them to have your case reviewed in more detail you can get an evaluation of your civil cause of action against the lawyer',0.44372779,0,FALSE
0, 'sorry for your loss feel free to contact my office or anyone else who does these types of cases for a free consultation and to find out your options',0.001798709,0,TRUE
0, 'it looks like your son has a case contact a personal injury attorney your coach is liable for your sons injuries',0.25960937,0,TRUE
1, 'i believe that you can request this modification  the outcome would be discretionary to the finder of fact based on yours i would recommend seeking local legal advice  and assistance with this',0.024749441,0,FALSE
0, 'you most likely have a small claims court action  the county in which you live will have court clerks available to you who are versed in assisting people with claims such as yours  because you do not have an injury i would recommend you call the county clerk and ask how you can file a small claims court action  missouri laws that may help you include breach of warranty express and implied and possibly breach of contract and fraud  you may also investigation a misrepresentation claim  the cost of hiring a private lawyer to handle your case may exceed the value of your case 2',0.74045914,1,FALSE
0, 'i recommend miriam zakarin',0.43884513,0,TRUE
0, 'he should tell the truth  an 11yearold cannot commit fraud  please click the link below for additional information   carl shusterman',0.009816684,0,TRUE
0, 'yes',0.50571018,1,FALSE
0, 'you need to have an attorney review the decree to determine your best course of action if you have a mediation clause',0.47970539,0,TRUE
0, 'what happens with what',0.29868278,0,TRUE
1, 'i would call the firm and make an appointment to discuss what happened  the lawyer needs to discipline the employee for violating confidentiality',0.43522191,0,FALSE
0, 'hello you need to determine whether or not you are being sued as a debt collection tactic',0.86171174,1,FALSE
1, 'i advise that you discuss the specifics of your case with an experienced family law attorney in the event the opposing party is violating an existing custody or visitation',0.45519844,0,FALSE
0, 'i think you have a strong case i handle many cases in silver spring and surrounding areas i would love to meet with you  if youre interested please contact me as soon as you can',0.000699436,0,TRUE
1, 'regarding any rights or possibilities or expungement for your mj conviction',0.72784537,1,TRUE
1, 'try google you will also need a real estate attorney for best protection',0.61968422,1,TRUE
1, 'yes',0.50571018,1,TRUE
0, 'it may constitute a violation of the fdcpa if you got a discharge depending on the language used  for a definite opinion',0.5635981,1,FALSE
0, 'no',0.50571018,1,FALSE
1, 'it is unlikely that your benefits would have been suspended for anything less than 30 days',0.34552148,0,FALSE
0, 'in short',0.50186646,1,FALSE
